"continent","location","date","population","new_vaccinations"
"Asia","Afghanistan","2/12/20","41128772",NULL
"Asia","Afghanistan","2/12/21","41128772",NULL
"Asia","Afghanistan","2/12/22","41128772",NULL
"Asia","Afghanistan","2/12/23","41128772",NULL
"Asia","Afghanistan","2/12/24","41128772",NULL
"Asia","Afghanistan","2/13/20","41128772",NULL
"Asia","Afghanistan","2/13/21","41128772",NULL
"Asia","Afghanistan","2/13/22","41128772",NULL
"Asia","Afghanistan","2/13/23","41128772",NULL
"Asia","Afghanistan","2/13/24","41128772",NULL
"Asia","Afghanistan","2/14/20","41128772",NULL
"Asia","Afghanistan","2/14/21","41128772",NULL
"Asia","Afghanistan","2/14/22","41128772",NULL
"Asia","Afghanistan","2/14/23","41128772",NULL
"Asia","Afghanistan","2/14/24","41128772",NULL
"Asia","Afghanistan","2/15/20","41128772",NULL
"Asia","Afghanistan","2/15/21","41128772",NULL
"Asia","Afghanistan","2/15/22","41128772",NULL
"Asia","Afghanistan","2/15/23","41128772",NULL
"Asia","Afghanistan","2/15/24","41128772",NULL
"Asia","Afghanistan","2/16/20","41128772",NULL
"Asia","Afghanistan","2/16/21","41128772",NULL
"Asia","Afghanistan","2/16/22","41128772",NULL
"Asia","Afghanistan","2/16/23","41128772",NULL
"Asia","Afghanistan","2/16/24","41128772",NULL
"Asia","Afghanistan","2/17/20","41128772",NULL
"Asia","Afghanistan","2/17/21","41128772",NULL
"Asia","Afghanistan","2/17/22","41128772",NULL
"Asia","Afghanistan","2/17/23","41128772",NULL
"Asia","Afghanistan","2/17/24","41128772",NULL
"Asia","Afghanistan","2/18/20","41128772",NULL
"Asia","Afghanistan","2/18/21","41128772",NULL
"Asia","Afghanistan","2/18/22","41128772",NULL
"Asia","Afghanistan","2/18/23","41128772",NULL
"Asia","Afghanistan","2/18/24","41128772",NULL
"Asia","Afghanistan","2/19/20","41128772",NULL
"Asia","Afghanistan","2/19/21","41128772",NULL
"Asia","Afghanistan","2/19/22","41128772",NULL
"Asia","Afghanistan","2/19/23","41128772",NULL
"Asia","Afghanistan","2/19/24","41128772",NULL
"Asia","Afghanistan","2/2/20","41128772",NULL
"Asia","Afghanistan","2/2/21","41128772",NULL
"Asia","Afghanistan","2/2/22","41128772",NULL
"Asia","Afghanistan","2/2/23","41128772",NULL
"Asia","Afghanistan","2/2/24","41128772",NULL
"Asia","Afghanistan","2/20/20","41128772",NULL
"Asia","Afghanistan","2/20/21","41128772",NULL
"Asia","Afghanistan","2/20/22","41128772",NULL
"Asia","Afghanistan","2/20/23","41128772",NULL
"Asia","Afghanistan","2/20/24","41128772",NULL
"Asia","Afghanistan","2/21/20","41128772",NULL
"Asia","Afghanistan","2/21/21","41128772",NULL
"Asia","Afghanistan","2/21/22","41128772",NULL
"Asia","Afghanistan","2/21/23","41128772",NULL
"Asia","Afghanistan","2/21/24","41128772",NULL
"Asia","Afghanistan","2/22/20","41128772",NULL
"Asia","Afghanistan","2/22/21","41128772",NULL
"Asia","Afghanistan","2/22/22","41128772",NULL
"Asia","Afghanistan","2/22/23","41128772",NULL
"Asia","Afghanistan","2/22/24","41128772",NULL
"Asia","Afghanistan","2/23/20","41128772",NULL
"Asia","Afghanistan","2/23/21","41128772",NULL
"Asia","Afghanistan","2/23/22","41128772",NULL
"Asia","Afghanistan","2/23/23","41128772",NULL
"Asia","Afghanistan","2/23/24","41128772",NULL
"Asia","Afghanistan","2/24/20","41128772",NULL
"Asia","Afghanistan","2/24/21","41128772",NULL
"Asia","Afghanistan","2/24/22","41128772",NULL
"Asia","Afghanistan","2/24/23","41128772",NULL
"Asia","Afghanistan","2/24/24","41128772",NULL
"Asia","Afghanistan","2/25/20","41128772",NULL
"Asia","Afghanistan","2/25/21","41128772",NULL
"Asia","Afghanistan","2/25/22","41128772",NULL
"Asia","Afghanistan","2/25/23","41128772",NULL
"Asia","Afghanistan","2/25/24","41128772",NULL
"Asia","Afghanistan","2/26/20","41128772",NULL
"Asia","Afghanistan","2/26/21","41128772",NULL
"Asia","Afghanistan","2/26/22","41128772",NULL
"Asia","Afghanistan","2/26/23","41128772",NULL
"Asia","Afghanistan","2/26/24","41128772",NULL
"Asia","Afghanistan","2/27/20","41128772",NULL
"Asia","Afghanistan","2/27/21","41128772",NULL
"Asia","Afghanistan","2/27/22","41128772",NULL
"Asia","Afghanistan","2/27/23","41128772",NULL
"Asia","Afghanistan","2/27/24","41128772",NULL
"Asia","Afghanistan","2/28/20","41128772",NULL
"Asia","Afghanistan","2/28/21","41128772",NULL
"Asia","Afghanistan","2/28/22","41128772",NULL
"Asia","Afghanistan","2/28/23","41128772",NULL
"Asia","Afghanistan","2/28/24","41128772",NULL
"Asia","Afghanistan","2/29/20","41128772",NULL
"Asia","Afghanistan","2/29/24","41128772",NULL
"Asia","Afghanistan","2/3/20","41128772",NULL
"Asia","Afghanistan","2/3/21","41128772",NULL
"Asia","Afghanistan","2/3/22","41128772",NULL
"Asia","Afghanistan","2/3/23","41128772",NULL
"Asia","Afghanistan","2/3/24","41128772",NULL
"Asia","Afghanistan","2/4/20","41128772",NULL
"Asia","Afghanistan","2/4/21","41128772",NULL
"Asia","Afghanistan","2/4/22","41128772",NULL
"Asia","Afghanistan","2/4/23","41128772",NULL
"Asia","Afghanistan","2/4/24","41128772",NULL
"Asia","Afghanistan","2/5/20","41128772",NULL
"Asia","Afghanistan","2/5/21","41128772",NULL
"Asia","Afghanistan","2/5/22","41128772",NULL
"Asia","Afghanistan","2/5/23","41128772",NULL
"Asia","Afghanistan","2/5/24","41128772",NULL
"Asia","Afghanistan","2/6/20","41128772",NULL
"Asia","Afghanistan","2/6/21","41128772",NULL
"Asia","Afghanistan","2/6/22","41128772",NULL
"Asia","Afghanistan","2/6/23","41128772",NULL
"Asia","Afghanistan","2/6/24","41128772",NULL
"Asia","Afghanistan","2/7/20","41128772",NULL
"Asia","Afghanistan","2/7/21","41128772",NULL
"Asia","Afghanistan","2/7/22","41128772",NULL
"Asia","Afghanistan","2/7/23","41128772",NULL
"Asia","Afghanistan","2/7/24","41128772",NULL
"Asia","Afghanistan","2/8/20","41128772",NULL
"Asia","Afghanistan","2/8/21","41128772",NULL
"Asia","Afghanistan","2/8/22","41128772",NULL
"Asia","Afghanistan","2/8/23","41128772",NULL
"Asia","Afghanistan","2/8/24","41128772",NULL
"Asia","Afghanistan","2/9/20","41128772",NULL
"Asia","Afghanistan","2/9/21","41128772",NULL
"Asia","Afghanistan","2/9/22","41128772",NULL
"Asia","Afghanistan","2/9/23","41128772",NULL
"Asia","Afghanistan","2/9/24","41128772",NULL
"Asia","Afghanistan","3/1/20","41128772",NULL
"Asia","Afghanistan","3/1/21","41128772",NULL
"Asia","Afghanistan","3/1/22","41128772",NULL
"Asia","Afghanistan","3/1/23","41128772",NULL
"Asia","Afghanistan","3/1/24","41128772",NULL
"Asia","Afghanistan","3/10/20","41128772",NULL
"Asia","Afghanistan","3/10/21","41128772",NULL
"Asia","Afghanistan","3/10/22","41128772",NULL
"Asia","Afghanistan","3/10/23","41128772",NULL
"Asia","Afghanistan","3/10/24","41128772",NULL
"Asia","Afghanistan","3/11/20","41128772",NULL
"Asia","Afghanistan","3/11/21","41128772",NULL
"Asia","Afghanistan","3/11/22","41128772",NULL
"Asia","Afghanistan","3/11/23","41128772",NULL
"Asia","Afghanistan","3/11/24","41128772",NULL
"Asia","Afghanistan","3/12/20","41128772",NULL
"Asia","Afghanistan","3/12/21","41128772",NULL
"Asia","Afghanistan","3/12/22","41128772",NULL
"Asia","Afghanistan","3/12/23","41128772",NULL
"Asia","Afghanistan","3/12/24","41128772",NULL
"Asia","Afghanistan","3/13/20","41128772",NULL
"Asia","Afghanistan","3/13/21","41128772",NULL
"Asia","Afghanistan","3/13/22","41128772",NULL
"Asia","Afghanistan","3/13/23","41128772",NULL
"Asia","Afghanistan","3/13/24","41128772",NULL
"Asia","Afghanistan","3/14/20","41128772",NULL
"Asia","Afghanistan","3/14/21","41128772",NULL
"Asia","Afghanistan","3/14/22","41128772",NULL
"Asia","Afghanistan","3/14/23","41128772",NULL
"Asia","Afghanistan","3/14/24","41128772",NULL
"Asia","Afghanistan","3/15/20","41128772",NULL
"Asia","Afghanistan","3/15/21","41128772",NULL
"Asia","Afghanistan","3/15/22","41128772",NULL
"Asia","Afghanistan","3/15/23","41128772",NULL
"Asia","Afghanistan","3/15/24","41128772",NULL
"Asia","Afghanistan","3/16/20","41128772",NULL
"Asia","Afghanistan","3/16/21","41128772",NULL
"Asia","Afghanistan","3/16/22","41128772",NULL
"Asia","Afghanistan","3/16/23","41128772",NULL
"Asia","Afghanistan","3/16/24","41128772",NULL
"Asia","Afghanistan","3/17/20","41128772",NULL
"Asia","Afghanistan","3/17/21","41128772",NULL
"Asia","Afghanistan","3/17/22","41128772",NULL
"Asia","Afghanistan","3/17/23","41128772",NULL
"Asia","Afghanistan","3/17/24","41128772",NULL
"Asia","Afghanistan","3/18/20","41128772",NULL
"Asia","Afghanistan","3/18/21","41128772",NULL
"Asia","Afghanistan","3/18/22","41128772",NULL
"Asia","Afghanistan","3/18/23","41128772",NULL
"Asia","Afghanistan","3/18/24","41128772",NULL
"Asia","Afghanistan","3/19/20","41128772",NULL
"Asia","Afghanistan","3/19/21","41128772",NULL
"Asia","Afghanistan","3/19/22","41128772",NULL
"Asia","Afghanistan","3/19/23","41128772",NULL
"Asia","Afghanistan","3/19/24","41128772",NULL
"Asia","Afghanistan","3/2/20","41128772",NULL
"Asia","Afghanistan","3/2/21","41128772",NULL
"Asia","Afghanistan","3/2/22","41128772",NULL
"Asia","Afghanistan","3/2/23","41128772",NULL
"Asia","Afghanistan","3/2/24","41128772",NULL
"Asia","Afghanistan","3/20/20","41128772",NULL
"Asia","Afghanistan","3/20/21","41128772",NULL
"Asia","Afghanistan","3/20/22","41128772",NULL
"Asia","Afghanistan","3/20/23","41128772",NULL
"Asia","Afghanistan","3/20/24","41128772",NULL
"Asia","Afghanistan","3/21/20","41128772",NULL
"Asia","Afghanistan","3/21/21","41128772",NULL
"Asia","Afghanistan","3/21/22","41128772",NULL
"Asia","Afghanistan","3/21/23","41128772",NULL
"Asia","Afghanistan","3/21/24","41128772",NULL
"Asia","Afghanistan","3/22/20","41128772",NULL
"Asia","Afghanistan","3/22/21","41128772",NULL
"Asia","Afghanistan","3/22/22","41128772",NULL
"Asia","Afghanistan","3/22/23","41128772",NULL
"Asia","Afghanistan","3/22/24","41128772",NULL
"Asia","Afghanistan","3/23/20","41128772",NULL
"Asia","Afghanistan","3/23/21","41128772",NULL
"Asia","Afghanistan","3/23/22","41128772",NULL
"Asia","Afghanistan","3/23/23","41128772",NULL
"Asia","Afghanistan","3/23/24","41128772",NULL
"Asia","Afghanistan","3/24/20","41128772",NULL
"Asia","Afghanistan","3/24/21","41128772",NULL
"Asia","Afghanistan","3/24/22","41128772",NULL
"Asia","Afghanistan","3/24/23","41128772",NULL
"Asia","Afghanistan","3/24/24","41128772",NULL
"Asia","Afghanistan","3/25/20","41128772",NULL
"Asia","Afghanistan","3/25/21","41128772",NULL
"Asia","Afghanistan","3/25/22","41128772",NULL
"Asia","Afghanistan","3/25/23","41128772",NULL
"Asia","Afghanistan","3/25/24","41128772",NULL
"Asia","Afghanistan","3/26/20","41128772",NULL
"Asia","Afghanistan","3/26/21","41128772",NULL
"Asia","Afghanistan","3/26/22","41128772",NULL
"Asia","Afghanistan","3/26/23","41128772",NULL
"Asia","Afghanistan","3/26/24","41128772",NULL
"Asia","Afghanistan","3/27/20","41128772",NULL
"Asia","Afghanistan","3/27/21","41128772",NULL
"Asia","Afghanistan","3/27/22","41128772",NULL
"Asia","Afghanistan","3/27/23","41128772",NULL
"Asia","Afghanistan","3/27/24","41128772",NULL
"Asia","Afghanistan","3/28/20","41128772",NULL
"Asia","Afghanistan","3/28/21","41128772",NULL
"Asia","Afghanistan","3/28/22","41128772",NULL
"Asia","Afghanistan","3/28/23","41128772",NULL
"Asia","Afghanistan","3/28/24","41128772",NULL
"Asia","Afghanistan","3/29/20","41128772",NULL
"Asia","Afghanistan","3/29/21","41128772",NULL
"Asia","Afghanistan","3/29/22","41128772",NULL
"Asia","Afghanistan","3/29/23","41128772",NULL
"Asia","Afghanistan","3/29/24","41128772",NULL
"Asia","Afghanistan","3/3/20","41128772",NULL
"Asia","Afghanistan","3/3/21","41128772",NULL
"Asia","Afghanistan","3/3/22","41128772",NULL
"Asia","Afghanistan","3/3/23","41128772",NULL
"Asia","Afghanistan","3/3/24","41128772",NULL
"Asia","Afghanistan","3/30/20","41128772",NULL
"Asia","Afghanistan","3/30/21","41128772",NULL
"Asia","Afghanistan","3/30/22","41128772",NULL
"Asia","Afghanistan","3/30/23","41128772",NULL
"Asia","Afghanistan","3/30/24","41128772",NULL
"Asia","Afghanistan","3/31/20","41128772",NULL
"Asia","Afghanistan","3/31/21","41128772",NULL
"Asia","Afghanistan","3/31/22","41128772",NULL
"Asia","Afghanistan","3/31/23","41128772",NULL
"Asia","Afghanistan","3/31/24","41128772",NULL
"Asia","Afghanistan","3/4/20","41128772",NULL
"Asia","Afghanistan","3/4/21","41128772",NULL
"Asia","Afghanistan","3/4/22","41128772",NULL
"Asia","Afghanistan","3/4/23","41128772",NULL
"Asia","Afghanistan","3/4/24","41128772",NULL
"Asia","Afghanistan","3/5/20","41128772",NULL
"Asia","Afghanistan","3/5/21","41128772",NULL
"Asia","Afghanistan","3/5/22","41128772",NULL
"Asia","Afghanistan","3/5/23","41128772",NULL
"Asia","Afghanistan","3/5/24","41128772",NULL
"Asia","Afghanistan","3/6/20","41128772",NULL
"Asia","Afghanistan","3/6/21","41128772",NULL
"Asia","Afghanistan","3/6/22","41128772",NULL
"Asia","Afghanistan","3/6/23","41128772",NULL
"Asia","Afghanistan","3/6/24","41128772",NULL
"Asia","Afghanistan","3/7/20","41128772",NULL
"Asia","Afghanistan","3/7/21","41128772",NULL
"Asia","Afghanistan","3/7/22","41128772",NULL
"Asia","Afghanistan","3/7/23","41128772",NULL
"Asia","Afghanistan","3/7/24","41128772",NULL
"Asia","Afghanistan","3/8/20","41128772",NULL
"Asia","Afghanistan","3/8/21","41128772",NULL
"Asia","Afghanistan","3/8/22","41128772",NULL
"Asia","Afghanistan","3/8/23","41128772",NULL
"Asia","Afghanistan","3/8/24","41128772",NULL
"Asia","Afghanistan","3/9/20","41128772",NULL
"Asia","Afghanistan","3/9/21","41128772",NULL
"Asia","Afghanistan","3/9/22","41128772",NULL
"Asia","Afghanistan","3/9/23","41128772",NULL
"Asia","Afghanistan","3/9/24","41128772",NULL
"Asia","Afghanistan","4/1/20","41128772",NULL
"Asia","Afghanistan","4/1/21","41128772",NULL
"Asia","Afghanistan","4/1/22","41128772",NULL
"Asia","Afghanistan","4/1/23","41128772",NULL
"Asia","Afghanistan","4/1/24","41128772",NULL
"Asia","Afghanistan","4/10/20","41128772",NULL
"Asia","Afghanistan","4/10/21","41128772",NULL
"Asia","Afghanistan","4/10/22","41128772",NULL
"Asia","Afghanistan","4/10/23","41128772",NULL
"Asia","Afghanistan","4/10/24","41128772",NULL
"Asia","Afghanistan","4/11/20","41128772",NULL
"Asia","Afghanistan","4/11/21","41128772",NULL
"Asia","Afghanistan","4/11/22","41128772",NULL
"Asia","Afghanistan","4/11/23","41128772",NULL
"Asia","Afghanistan","4/11/24","41128772",NULL
"Asia","Afghanistan","4/12/20","41128772",NULL
"Asia","Afghanistan","4/12/21","41128772",NULL
"Asia","Afghanistan","4/12/22","41128772",NULL
"Asia","Afghanistan","4/12/23","41128772",NULL
"Asia","Afghanistan","4/12/24","41128772",NULL
"Asia","Afghanistan","4/13/20","41128772",NULL
"Asia","Afghanistan","4/13/21","41128772",NULL
"Asia","Afghanistan","4/13/22","41128772",NULL
"Asia","Afghanistan","4/13/23","41128772",NULL
"Asia","Afghanistan","4/13/24","41128772",NULL
"Asia","Afghanistan","4/14/20","41128772",NULL
"Asia","Afghanistan","4/14/21","41128772",NULL
"Asia","Afghanistan","4/14/22","41128772",NULL
"Asia","Afghanistan","4/14/23","41128772",NULL
"Asia","Afghanistan","4/14/24","41128772",NULL
"Asia","Afghanistan","4/15/20","41128772",NULL
"Asia","Afghanistan","4/15/21","41128772",NULL
"Asia","Afghanistan","4/15/22","41128772",NULL
"Asia","Afghanistan","4/15/23","41128772",NULL
"Asia","Afghanistan","4/15/24","41128772",NULL
"Asia","Afghanistan","4/16/20","41128772",NULL
"Asia","Afghanistan","4/16/21","41128772",NULL
"Asia","Afghanistan","4/16/22","41128772",NULL
"Asia","Afghanistan","4/16/23","41128772",NULL
"Asia","Afghanistan","4/16/24","41128772",NULL
"Asia","Afghanistan","4/17/20","41128772",NULL
"Asia","Afghanistan","4/17/21","41128772",NULL
"Asia","Afghanistan","4/17/22","41128772",NULL
"Asia","Afghanistan","4/17/23","41128772",NULL
"Asia","Afghanistan","4/17/24","41128772",NULL
"Asia","Afghanistan","4/18/20","41128772",NULL
"Asia","Afghanistan","4/18/21","41128772",NULL
"Asia","Afghanistan","4/18/22","41128772",NULL
"Asia","Afghanistan","4/18/23","41128772",NULL
"Asia","Afghanistan","4/18/24","41128772",NULL
"Asia","Afghanistan","4/19/20","41128772",NULL
"Asia","Afghanistan","4/19/21","41128772",NULL
"Asia","Afghanistan","4/19/22","41128772",NULL
"Asia","Afghanistan","4/19/23","41128772",NULL
"Asia","Afghanistan","4/19/24","41128772",NULL
"Asia","Afghanistan","4/2/20","41128772",NULL
"Asia","Afghanistan","4/2/21","41128772",NULL
"Asia","Afghanistan","4/2/22","41128772",NULL
"Asia","Afghanistan","4/2/23","41128772",NULL
"Asia","Afghanistan","4/2/24","41128772",NULL
"Asia","Afghanistan","4/20/20","41128772",NULL
"Asia","Afghanistan","4/20/21","41128772",NULL
"Asia","Afghanistan","4/20/22","41128772",NULL
"Asia","Afghanistan","4/20/23","41128772",NULL
"Asia","Afghanistan","4/20/24","41128772",NULL
"Asia","Afghanistan","4/21/20","41128772",NULL
"Asia","Afghanistan","4/21/21","41128772",NULL
"Asia","Afghanistan","4/21/22","41128772",NULL
"Asia","Afghanistan","4/21/23","41128772",NULL
"Asia","Afghanistan","4/21/24","41128772",NULL
"Asia","Afghanistan","4/22/20","41128772",NULL
"Asia","Afghanistan","4/22/21","41128772",NULL
"Asia","Afghanistan","4/22/22","41128772",NULL
"Asia","Afghanistan","4/22/23","41128772",NULL
"Asia","Afghanistan","4/22/24","41128772",NULL
"Asia","Afghanistan","4/23/20","41128772",NULL
"Asia","Afghanistan","4/23/21","41128772",NULL
"Asia","Afghanistan","4/23/22","41128772",NULL
"Asia","Afghanistan","4/23/23","41128772",NULL
"Asia","Afghanistan","4/23/24","41128772",NULL
"Asia","Afghanistan","4/24/20","41128772",NULL
"Asia","Afghanistan","4/24/21","41128772",NULL
"Asia","Afghanistan","4/24/22","41128772",NULL
"Asia","Afghanistan","4/24/23","41128772",NULL
"Asia","Afghanistan","4/24/24","41128772",NULL
"Asia","Afghanistan","4/25/20","41128772",NULL
"Asia","Afghanistan","4/25/21","41128772",NULL
"Asia","Afghanistan","4/25/22","41128772",NULL
"Asia","Afghanistan","4/25/23","41128772","3316"
"Asia","Afghanistan","4/25/24","41128772",NULL
"Asia","Afghanistan","4/26/20","41128772",NULL
"Asia","Afghanistan","4/26/21","41128772",NULL
"Asia","Afghanistan","4/26/22","41128772",NULL
"Asia","Afghanistan","4/26/23","41128772",NULL
"Asia","Afghanistan","4/26/24","41128772",NULL
"Asia","Afghanistan","4/27/20","41128772",NULL
"Asia","Afghanistan","4/27/21","41128772",NULL
"Asia","Afghanistan","4/27/22","41128772","383"
"Asia","Afghanistan","4/27/23","41128772",NULL
"Asia","Afghanistan","4/27/24","41128772",NULL
"Asia","Afghanistan","4/28/20","41128772",NULL
"Asia","Afghanistan","4/28/21","41128772",NULL
"Asia","Afghanistan","4/28/22","41128772",NULL
"Asia","Afghanistan","4/28/23","41128772",NULL
"Asia","Afghanistan","4/28/24","41128772",NULL
"Asia","Afghanistan","4/29/20","41128772",NULL
"Asia","Afghanistan","4/29/21","41128772",NULL
"Asia","Afghanistan","4/29/22","41128772",NULL
"Asia","Afghanistan","4/29/23","41128772",NULL
"Asia","Afghanistan","4/29/24","41128772",NULL
"Asia","Afghanistan","4/3/20","41128772",NULL
"Asia","Afghanistan","4/3/21","41128772",NULL
"Asia","Afghanistan","4/3/22","41128772",NULL
"Asia","Afghanistan","4/3/23","41128772",NULL
"Asia","Afghanistan","4/3/24","41128772",NULL
"Asia","Afghanistan","4/30/20","41128772",NULL
"Asia","Afghanistan","4/30/21","41128772",NULL
"Asia","Afghanistan","4/30/22","41128772",NULL
