"continent","location","date","population","new_vaccinations","rollingpeoplevaccinated","percentage_vaccinated"
"Africa","Cote d'Ivoire","2021-08-05","28160548","18638","1741957","6.185806469391149"
"Africa","Cote d'Ivoire","2021-08-17","28160548","18793","1561192","5.543897796307089"
"Africa","Cote d'Ivoire","2021-06-08","28160548","18873","1212376","4.305228719270661"
"Africa","Cote d'Ivoire","2021-05-15","28160548","19523","755198","2.6817588919079274"
"Africa","Cote d'Ivoire","2022-01-08","28160548","20396","223318","0.7930172381588597"
"Africa","Cote d'Ivoire","2021-05-07","28160548","20737","1019424","3.6200431895004317"
"Africa","Cote d'Ivoire","2022-01-04","28160548","23172","130440","0.463201213271844"
"Africa","Cote d'Ivoire","2022-01-05","28160548","23479","153919","0.546576721447324"
"Africa","Cote d'Ivoire","2021-10-04","28160548","23828","379764","1.3485675065698295"
"Africa","Cote d'Ivoire","2022-01-06","28160548","23867","177786","0.6313300437193197"
"Africa","Cote d'Ivoire","2021-09-26","28160548","24246","2153398","7.646861133526237"
"Africa","Cote d'Ivoire","2021-09-14","28160548","24282","1819961","6.462803919866901"
